url,article
https://www.indigoorganizing.com/6-questions,"About
Amanda
KonMari
As Seen In
Contact
Speaking
podcast
Work With Me
masterclass
Resources
Blog
FAQ
Donations
Masterclass
Morning Routine
Book A Call
About
Amanda
KonMari
As Seen In
Contact
Speaking
podcast
Work With Me
masterclass
Resources
Blog
FAQ
Donations
Masterclass
Morning Routine
Book A Call"
https://www.indigoorganizing.com/about-amanda,"About Me
Hey there!
I’m Amanda Jefferson, owner of Indigo Organizing and one of the world’s first KonMari consultants.
I left an inspiring yet stressful 20-year career to start my own business because I think we’re all too frazzled. I want to help people to have less stuff, less stress, more space AND more time for what MATTERS.
I spend my time in two ways:
working 1-on-1 with private clients who want a calm, organized space, where everything has its place
speaking to groups about finding more joy and simplicity in our work and lives.
Wanna know more about me?
I will flat out refuse to eat an Oreo unless it’s a Double Stuf Oreo. #doublestufornothing #dontforgetthemilk
I trained under Marie Kondo and now I’m a trainer myself. I’m one of only a few KonMari consultants to be chosen to teach the KonMari Method™ to aspiring consultants.
I grew up in a really rural part of Delaware. Our phone number was 422-CORN. Seriously.
I used to be a lot more frazzled, and I had a lot more clutter. A few years ago, I had an inspiring but stressful job. I had a long commute, a baby at home, stuff everywhere and a calendar full of I-don’t-know-what. I was burnt out. SO, I KonMari’d my house and simplified my life. And then I thought: “Whoa, this IS life-changing. Let me quit that inspiring yet stressful job, ditch the long commute, and teach other people how to get in on this magic.”
We have a beautiful, talkative young daughter and a cat with a human name. The cat is named Caitlin. She came with that name. It is confusing to my friends who are named Caitlin, and oddly I have many human friends named Caitlin/Kaitlin.
I’ve always wanted to make the world a better place. The causes I care most about are social justice and environmental sustainability. Whether it was consulting for international development in Washington, DC, designing executive leadership programs at the Wharton School, or heading up Summer Search Philadelphia to help build resilience in young people, I’ve always wanted to do work that makes our world better.
Chile is home-away-from-home for us, and we speak Spanish at home. I met my husband in Chile while doing an internship at an astronomical observatory in undergrad. Years later, I lived there for 2 years and did a bilingual MBA. My very first class was Accounting. In Spanish. (I don’t recommend that.)
My company is named Indigo Organizing thanks to Isaac Newton, oh and a few others things. Read more about that here.
We’ve lived in the Philly area for over ten years. If you haven’t been, you must come. I’ll walk you around. We’ll go to Deals in Media and buy pens. #introvertpastimes
I LOVE what I do. Whether it’s teaching, speaking, talking with the press about how to simplify, or working 1:1 with my clients, it’s a total HONOR to help people to live their best lives.
Are YOU ready?"
https://www.indigoorganizing.com/about-konmari,"About The KonMari Method®
The KonMari Method® was developed by Marie Kondo, Japanese organizational guru and best-selling author of The Life-Changing Magic of Tidying Up. Her method became so popular (a six month waiting list for her services in Japan!) that she decided to take her phenomenon world-wide.
In 2016, she began training KonMari consultants outside of Japan for the first time ever, and I was thrilled to be a member of the inaugural class in New York in August 2016.
What’s so special about KonMari? Well, lemme tell ya!:
We commit to getting it done. I work with my clients to choose a ""graduation date"". This helps to keep the momentum going, especially when the going gets tough.
We go by category, not by room. There are five categories: Clothing, Books, Paper, Komono (miscellaneous), and Sentimental. So, you have a road map. No guesswork.
We decide what sparks joy. You’ll get SO good at knowing the difference between what sparks joy and what sparks ""meh"".
We de-clutter FIRST and buy organizing products LATER, if at all. You won’t make the rookie mistake of buying a bunch of bins and baskets to organize things you don’t even want or need. Because, you, my friend, are NOT a rookie.
Want to find YOUR joy?"
https://www.indigoorganizing.com/asseenin,"As Seen In …
Podcasts
Press Articles
“Are you a digital hoarder?”
How to clean up your digital footprint and de-clutter your devices
“Well Intended”
Editor-in-Chief Kristin Detterline interviewed 3 of Philly’s wellness pros about a few of our favorite ways to take care of ourselves during these surreal pandemic times.
“local experts share tips for staying organized at home”
In this feature by Main Line Today, we talk about how to create a joyful workspace, where to begin when organizing, and the ONE thing I MUST do every day.
“We Asked 7 Pro Organizers: What’s the One Item You Always Buy at Target?”
I was interviewed my Domino mag about my favorite organizing product at Target. Check it out, along with six other fantastic products!
“Marie Kondo at Work: Can Your Office ‘Spark Joy’?”
I talked with Knowledge@Wharton about how we can bring KonMari into the workplace. As a former Wharton employee, it was fun to connect the dots on how we can use these principles to simplify life, at home AND at work.
“How to Declutter Your Home, According to a Local KonMari ExperT”
A big part of my job is helping people to understand the difference between “I love this” and “Eh.” I chatted with one of the Philadelphia region’s top publications about what “spark joy” means and how to begin your KonMari journey.
“Spark Joy: Tidying Up With Shirley Min”
I got to sneak into the home of Shirley Min, host of WHYY’s weekly show You Oughta Know. Shirley had already done so much work with KonMari, but she was a little stuck on Komono. I gave her a few tips to keep her moving along. The KonMari story starts at 04:24.
“Toys taking over? 4 simple ways to de-clutter your child’s playroom”
Our kids are trying to grow and learn, but when their environments are overwhelmed with too much clutter, their little brains can go into overload, which can affect behavior, concentration and mood. In this article, I use the principles of Simplicity Parenting to share 4 simple ways to tame children’s toys.
“I tried Marie Kondo's 'KonMari' decluttering hacks for 8 months. Here's what happened"".”
One of my lovely clients, Dana Oliver (@_danaoliver), is a beauty and fashion editor. She published a piece in @YahooLifestyle about our work together. Dana shares some of my favorite tips and products, so check it out if you’re looking for some behind-the scenes intel on how to KonMari your own things.
“WGAL's Kim Lemon tidies her closet using Marie Kondo's KonMari Method”
I had a blast working with WGAL’s veteran news anchor, Kim Lemon. She was a great sport and dug right into her own closet. She even donated some beautiful pieces to Career Wardrobe, which helps women dress for success when they are returning to the workforce.
“SPARK JOY - INTERVIEW WITH KONMARI CONSULTANT AMANDA JEFFERSON”
I sat down with Lauren Simko of Areté to talk all things KonMari. Nestled in scenic Unionville, PA, Areté is a “young, homegrown business that focuses on green business practices and sustainability.”
“WHAT IT TAKES TO BECOME A MARIE KONDO CERTIFIED PROFESSIONAL ORGANIZER”
Are you curious about the squad of certified KonMari consultants who are helping others #choosejoy around the world? Check out this article in Quartzy to learn more.
“Why You Should Resist the Urge to Clean Out Your Closet”
Wait, what? Aren’t you supposed to me ENCOURAGING people to clean out their closets?! Yes, I am! In this article, the author plays devil’s advocate and issues a cautionary tale. She encourages us to not just clean out our closets so that we can go right back out and buy more. If you want to learn more about this, check out my blog on how to buy LESS.
“you can do this”
The Closet Works featured one of my most popular blogs on their website, along with a few bonus tips on how to maximize your space."
https://www.indigoorganizing.com/bitesized-tips-new,"Amanda’s Top 3
These are tough times, my friend. I’m right here with you.
Each week, I send “Amanda’s Top 3”. Each email has 3 bite-sized tips to make your days a little brighter and your life a little easier. (In the early days of the pandemic, I was sending emails every day, which is why you see so many below!)
Hang in there. We’re in this together.
(Psssst … Click below to catch up on all the good stuff you missed.)
Want to sign up to receive future Top 3s? Just enter your details below. 👇"
https://www.indigoorganizing.com/black-friday-youre-in,"You’re in!
An organized life is closer than you think! 🎉
You’ve been added to the Black Friday Sale waitlist!
You'll be the first to know when the SWEET bonuses launch.
Be ready to act FAST! These bonuses will only last for FOUR days!!"
https://www.indigoorganizing.com/blog,"It's time to organize your digital life!
I was recently featured in a Vox article about ways to declutter your digital life. Whether you're trying to figure out how to organize your phone or how to clean out your Gmail inbox, the Vox article is chock-full of super PRACTICAL strategies. You can find the full article here - Easy ways to organize your digital life, from photos to emails.
Below are some highlights from the article, including my favorite ways to jump start your digital decluttering and get your digital life under control, fast. Consider this your digital declutter checklist."
https://www.indigoorganizing.com/blog/2017/5/10/sentimental-reflections-on-spain,"I'm not a person who takes a lot of pictures. And if I do, they either end up in a shoe box or in my online Dropbox folder, never to be seen again. I think that's why I love the KonMari philosophy of tidying sentimental items in your home. It's not about holding on to every little thing that reminds you of a time that sparked joy. It's about really savoring those moments, while they are actually happening.
It's been a few months since I've been back from Spain and I have to confess that I've been procrastinating on writing this blog post. If I don't take a lot of pictures, how can I tell the story? Then it dawned on me that this must be why I love Spain so much. I have very few pictures of my times there, but my memories are vivid and completely etched into my mind.
So in today's world that seems to ask us to document and post EVERYTHING in photos, how can we step back and actually BE in the moment and savor that moment?? I love how best-selling author Gretchen Rubin teaches us to squeeze every ounce of happiness out of special moments:
I really made sure to follow this model as I prepared for Spain, as I experienced it, and now as I reflect on it. The way that I experienced Spain is the way that I hope to experience this summer...
Essentially: Walk, Sit, Talk, Watch, Repeat.
Most of my days in Spain were spent walking through the city or on the beach, sitting in plazas, talking, laughing with dear friends, people-watching and stealing quiet moments to read in parks. So, as I think about those beautiful ten days, I can still feel the breeze throught the trees and hear the sound of the Mediterranean waves, and I plan to savor those memories for years to come.
I may not be a big picture-taker, but it just doesn't seem right not to share a few of those moments with you.
Happy savoring. Happy summer."
https://www.indigoorganizing.com/blog/2017/7/27/yes-you-can-buy-time,"The New York Times just published an article about how ""buying time"" (aka outsourcing or delegating) can increase your happiness level. Whether it's ordering take-out on a stressful weeknight or paying someone to clean your house, outsourcing specific tasks in your life can significantly reduce burnout and increase happiness.
So why don't we do it more? The researchers have a hunch: ""a Protestant work ethic that values being busy or guilt over paying someone for a task that people could easily do ... 'We want to seem like we have it all together and we might be therefore resistant to spending money on time-saving purchases even when we can afford it.'""
Sound familiar?
In my work, I meet so many people working hard to ""do it all"". When you are in a state of overwhelm, there is only one thing to do: SIMPLIFY. One of the best tools to help you do this is the 4Ds, pioneered by legendary professional organizer Julie Morgenstern in her book Time Management from the Inside Out. Here’s how it works:
Diminish - This one is my favorite! How can you do something faster? Or, what’s the “minimum effective dose?”
Don't clean the whole house. Set a timer for 20 minutes and do your best impression of a Tazmanian Devil as you whiz around straightening up and wiping down.
Love hosting but don't have the time? Host monthly ""come as you are"" dinners, where your guests (and you!) might even be in sweatpants and enjoy take-out or grill some food. (Great tip from my fellow KonMari buddy Patty Morrissey.)
Defer - Can you do this later?
Look for open pockets of time on your calendar in the next week and schedule things that are important but not necessarily urgent, like finally making that vet appointment or renewing your passport.
Delegate - Can someone else (or someTHING else) do this for you?
I LOVE delegating my grocery shopping to Peapod. Every time that happy green truck pulls up and plops my groceries right on my kitchen floor, the joy sparks fly.
Get a robot vacuum!
On your to-do list, note items that a spouse or partner can do. My husband knows he’s in trouble when I get out the purple Sharpie...
Delete - Do you even need to do this at all?
Hate sending holiday cards? Don’t send them. That's all.
Got an invitation to a party that you don’t want to attend? Send your regrets. That's all.
That’s it! Keep the 4Ds in mind when you are faced with too many tasks and not enough time. They can help you quickly focus on what is the highest priority, so that you have time to spend on what’s truly important."
https://www.indigoorganizing.com/blog/2018/1/31/how-to-buy-less,"One of the questions my clients often ask is: ""After I've cleared out so much clutter, how do I make sure that I don't just go out and buy a bunch of stuff again?"" I love this question because it really gets to the heart of why this work is so important.
Starting in the 80s, with the arrival of cheap imported goods, Americans began consuming at an unprecedented level. Because we could, we filled our home with fast fashion, clever gadgets and, yes, lots of boxes and bins to try to corral it all. In the end, the average American household ended up with an average of 300,000 items in it. The thing is, we DO NOT NEED ALL THIS STUFF.
Clearing your space of things that you don't need is incredibly important, but it's not always easy. It means several major behavior changes:
First, you take on the life-changing task of removing ALL of the items in your home that don't spark joy.
Then, you develop new daily habits to make sure that those joy-sparking items have a home, and that they always find their way back to that home.
And finally, you maintain a VERY high bar of what new things are allowed to make their way into your home.
So, how can we train ourselves to buy less? There are two ways.
KEEP A SHOPPING LIST
Use an app like Evernote or Wunderlist to keep a list of items that you truly need, so that when you are out shopping, you are ONLY looking for those items. When I help my clients de-clutter their closets, we often end up with a short list of items, like white tees, black leggings or black flats. Know what you need.
HAVE A HIGH BAR
My favorite resource comes from Sarah Von Bargen, an online financial coach and teacher. She has a fantastic wallet-sized card that you can put right in front of your credit card. It asks us to question our purchases BEFORE we buy them, with questions like:
* If I had to wait in line for 30 minutes to buy this item, would I?
* Before looking at the price tag, what would I be willing to pay?
* Am I going to tear this open the second I get home because I am so excited to use it?
(That first question alone saved me recently when I found myself in line at Home Goods with a lilac candle. I put it back, and walked out of the store.)
You can download the wallet card, which comes with a great workbook, here. Print it out, and let me know the next time YOU put something down and walk away. Your home and your sanity will thank you."
